SessionID,RevenueFlag,VisitorType,TrafficType,Month,Weekend,ProductRelated,ProductRelated_Duration,ProductDepthGroup,ProductDurationGroup,BounceRates,ExitRates,HighBounceSession,HighExitSession
11319,0,Returning_Visitor,6,Nov,False,37,5208.65000000,21至49,高,0.00000000,0.01829932,False,False
7109,0,Returning_Visitor,1,Sep,False,37,4339.36666700,21至49,高,0.00900901,0.03603604,False,False
4750,0,Returning_Visitor,2,May,False,37,3618.01666700,21至49,高,0.00200000,0.03008333,False,False
7654,0,Returning_Visitor,2,Nov,False,37,2767.75333300,21至49,高,0.00555556,0.01500000,False,False
1691,0,Returning_Visitor,1,Mar,True,37,2517.04845900,21至49,高,0.00512821,0.01961538,False,False
752,0,Returning_Visitor,1,Mar,False,37,2419.13333300,21至49,高,0.00789474,0.02324561,False,False
9421,0,Returning_Visitor,2,Nov,False,37,2323.16666700,21至49,高,0.01081081,0.01819820,False,False
10215,0,Returning_Visitor,13,Nov,False,37,2296.25000000,21至49,高,0.00000000,0.01486486,False,False
9802,0,Returning_Visitor,3,Dec,False,37,2152.58888900,21至49,高,0.00108108,0.01774775,False,False
5856,0,Returning_Visitor,2,Jul,False,37,2097.42000000,21至49,高,0.00360360,0.01099099,False,False
11552,0,Returning_Visitor,3,Nov,False,37,1874.84166700,21至49,高,0.00930233,0.01007752,False,False
6915,0,Returning_Visitor,2,Oct,True,37,1722.81428600,21至49,高,0.00102564,0.00799756,False,False
2784,0,Returning_Visitor,2,May,True,37,1683.63333300,21至49,高,0.00000000,0.01726191,False,False
11929,0,Returning_Visitor,10,Nov,True,37,1673.59393900,21至49,高,0.00185185,0.04016204,False,False
8451,0,Returning_Visitor,1,Dec,False,37,1631.41666700,21至49,高,0.00000000,0.00900901,False,False
227,0,Returning_Visitor,1,Mar,False,37,1599.08333300,21至49,高,0.00000000,0.00657895,False,False
7392,0,Returning_Visitor,2,Oct,False,37,1584.77047600,21至49,高,0.00930233,0.02929638,False,False
4120,0,Returning_Visitor,4,May,False,37,1578.00000000,21至49,高,0.00000000,0.01250000,False,False
5536,0,Returning_Visitor,2,Sep,False,37,1553.52381000,21至49,高,0.00512821,0.01025641,False,False
10613,0,Returning_Visitor,1,Dec,False,37,1538.95079400,21至49,高,0.00512821,0.01484848,False,False
6377,0,Returning_Visitor,2,Oct,True,37,1530.00666700,21至49,高,0.00000000,0.00555556,False,False
1488,0,Returning_Visitor,2,Mar,False,37,1500.42254300,21至49,高,0.01463415,0.01533875,False,False
5622,0,Returning_Visitor,4,Sep,False,37,1489.59090900,21至49,高,0.00945946,0.03816999,False,False
6369,0,Returning_Visitor,2,Sep,False,37,1391.10555600,21至49,高,0.00131579,0.01505848,False,False
2884,0,Returning_Visitor,13,May,False,37,1384.38333300,21至49,高,0.00676692,0.03364662,False,False
8238,0,Returning_Visitor,2,Dec,False,37,1369.77500000,21至49,高,0.00000000,0.01481482,False,False
1956,0,Returning_Visitor,1,Mar,False,37,1358.75000000,21至49,高,0.00175439,0.03245614,False,False
8169,0,Returning_Visitor,1,Dec,False,37,1351.90833300,21至49,高,0.00540541,0.01867010,False,False
11384,0,Returning_Visitor,1,Nov,False,37,1336.20833300,21至49,高,0.00975610,0.03902439,False,False
11700,0,Returning_Visitor,2,Nov,False,37,1307.47222200,21至49,高,0.01114983,0.02723577,False,False
2627,0,Returning_Visitor,3,May,False,37,1306.02802200,21至49,高,0.00426357,0.01093918,False,False
3838,0,Returning_Visitor,2,May,False,37,1296.94285700,21至49,高,0.01388889,0.03981482,False,False
1462,0,Returning_Visitor,1,Mar,False,37,1288.53333300,21至49,高,0.00526316,0.02807017,False,False
11004,0,Returning_Visitor,1,Nov,True,37,1269.64583300,21至49,高,0.01419753,0.01203704,False,False
4435,0,Returning_Visitor,2,May,False,37,1238.37500000,21至49,高,0.00540541,0.03051051,False,False
11650,0,Returning_Visitor,3,Dec,False,37,1234.52500000,21至49,高,0.00000000,0.02072072,False,False
1083,0,Returning_Visitor,3,Mar,True,37,1229.76666700,21至49,高,0.00540541,0.01441441,False,False
11254,0,Returning_Visitor,1,Dec,False,37,1209.55833300,21至49,高,0.01666667,0.03338624,False,False
9162,0,Returning_Visitor,2,Nov,True,37,1156.41666700,21至49,高,0.00000000,0.01111111,False,False
1619,0,Returning_Visitor,8,Mar,False,37,1138.50000000,21至49,高,0.00000000,0.01351351,False,False
7115,0,Returning_Visitor,2,Oct,False,37,1123.99333300,21至49,高,0.00069686,0.02264808,False,False
607,0,Returning_Visitor,2,Mar,True,37,1121.20555600,21至49,高,0.00540541,0.00113798,False,False
10568,0,Returning_Visitor,2,Nov,True,37,1118.98702700,21至49,高,0.00325203,0.01895893,False,False
1737,0,Returning_Visitor,2,Mar,True,37,1118.64718600,21至49,高,0.00000000,0.00814815,False,False
6692,0,Returning_Visitor,2,Nov,False,37,1113.89853800,21至49,高,0.01666667,0.03029614,False,False
1130,0,Returning_Visitor,10,Mar,False,37,1096.75000000,21至49,高,0.00000000,0.02017544,False,False
8040,0,Returning_Visitor,2,Nov,False,36,5300.29166700,21至49,高,0.00000000,0.00571429,False,False
3698,0,Returning_Visitor,3,May,False,36,3473.73333300,21至49,高,0.01538462,0.03333333,False,False
4868,0,Returning_Visitor,2,May,True,36,3010.53205100,21至49,高,0.00000000,0.01461988,False,False
5089,0,Returning_Visitor,5,May,True,36,2928.77777800,21至49,高,0.00263158,0.02105263,False,False
4221,0,Returning_Visitor,2,May,False,36,2670.86944400,21至49,高,0.00000000,0.01846154,False,False
7942,0,Returning_Visitor,1,Oct,False,36,2590.80000000,21至49,高,0.00000000,0.02631579,False,False
11472,0,Returning_Visitor,1,Dec,False,36,2590.01666700,21至49,高,0.00000000,0.02095455,False,False
5940,0,Returning_Visitor,2,Nov,False,36,2400.66777800,21至49,高,0.00852713,0.02372093,False,False
5084,0,Returning_Visitor,4,May,False,36,2362.50000000,21至49,高,0.00000000,0.01619048,False,False
8299,0,Returning_Visitor,2,Dec,False,36,2107.58333300,21至49,高,0.01481482,0.03287037,False,False
104,0,Returning_Visitor,3,Feb,False,36,2083.53095200,21至49,高,0.00000000,0.01351025,False,False
8937,0,Returning_Visitor,2,Dec,False,36,2070.32500000,21至49,高,0.00833333,0.03092593,False,False
4270,0,Returning_Visitor,4,May,False,36,1994.50000000,21至49,高,0.01222222,0.02658730,False,False
4944,0,Returning_Visitor,4,May,False,36,1851.83333300,21至49,高,0.00833333,0.04074074,False,False
6179,0,Returning_Visitor,2,Oct,True,36,1826.44166700,21至49,高,0.00731707,0.01260163,False,False
872,0,Returning_Visitor,10,Mar,False,36,1792.80000000,21至49,高,0.00000000,0.00439024,False,False
10022,0,Returning_Visitor,1,Nov,False,36,1751.84772700,21至49,高,0.00526316,0.02368421,False,False
3311,0,Returning_Visitor,1,May,False,36,1720.41666700,21至49,高,0.00000000,0.00995086,False,False
12248,0,Returning_Visitor,13,Dec,False,36,1699.07361100,21至49,高,0.01008772,0.03561404,False,False
9541,0,Returning_Visitor,2,Dec,False,36,1653.39583300,21至49,高,0.00555556,0.02283951,False,False
283,0,Returning_Visitor,3,Mar,False,36,1626.62543300,21至49,高,0.01063830,0.02618625,False,False
9114,0,Returning_Visitor,2,Nov,True,36,1617.61255400,21至49,高,0.01086956,0.02566817,False,False
10562,0,Returning_Visitor,2,Dec,True,36,1604.79166700,21至49,高,0.00000000,0.01271930,False,False
835,0,Returning_Visitor,8,Mar,True,36,1567.96666700,21至49,高,0.00000000,0.00720721,False,False
4235,0,Returning_Visitor,2,May,False,36,1523.41666700,21至49,高,0.01174242,0.01642774,False,False
2588,0,Returning_Visitor,4,May,False,36,1500.38095200,21至49,高,0.01081081,0.01981982,False,False
5149,0,Returning_Visitor,2,May,True,36,1445.60000000,21至49,高,0.00571429,0.03619048,False,False
4425,0,Returning_Visitor,4,May,False,36,1420.54790200,21至49,高,0.01538462,0.04269434,False,False
8404,0,Returning_Visitor,2,Nov,True,36,1388.20000000,21至49,高,0.00555556,0.02777778,False,False
1311,0,Returning_Visitor,1,Mar,True,36,1387.60606100,21至49,高,0.00526316,0.02543860,False,False
4286,0,Returning_Visitor,4,May,False,36,1381.75000000,21至49,高,0.00000000,0.01842105,False,False
9408,0,Returning_Visitor,13,Nov,True,36,1378.16666700,21至49,高,0.00555556,0.02658730,False,False
6568,0,Returning_Visitor,2,Nov,False,36,1335.77333300,21至49,高,0.01428571,0.03448413,False,False
9670,0,Returning_Visitor,2,Nov,False,36,1334.08333300,21至49,高,0.00000000,0.00540541,False,False
1653,0,Returning_Visitor,1,Mar,True,36,1300.19047600,21至49,高,0.01081081,0.03873874,False,False
831,0,Returning_Visitor,6,Mar,False,36,1279.16666700,21至49,高,0.00000000,0.01081081,False,False
5441,0,Returning_Visitor,4,May,False,36,1199.52261900,21至49,高,0.00476191,0.01153439,False,False
3769,0,Returning_Visitor,4,May,True,36,1195.72692300,21至49,高,0.01372549,0.02254902,False,False
7844,0,Returning_Visitor,13,Oct,False,36,1191.61666700,21至49,高,0.01363636,0.02954546,False,False
2481,0,Returning_Visitor,4,May,True,36,1135.16666700,21至49,高,0.00740741,0.04027778,False,False
12027,0,Returning_Visitor,2,Dec,True,36,1110.66666700,21至49,高,0.00540541,0.03558559,False,False
2310,0,Returning_Visitor,2,May,False,36,1100.91666700,21至49,高,0.00769231,0.01526252,False,False
5371,0,Returning_Visitor,4,May,False,36,1093.15476200,21至49,高,0.00000000,0.00142857,False,False
9847,0,Returning_Visitor,1,Dec,True,35,5999.80833300,21至49,高,0.00540541,0.02720721,False,False
288,0,Returning_Visitor,1,Mar,False,35,3324.33333300,21至49,高,0.01142857,0.02476191,False,False
11912,0,Returning_Visitor,2,Nov,True,35,2994.82738100,21至49,高,0.00000000,0.01969697,False,False
9966,0,Returning_Visitor,2,Nov,False,35,2381.09722200,21至49,高,0.00571429,0.02195918,False,False
6163,0,Returning_Visitor,3,Nov,False,35,2239.50285700,21至49,高,0.01083333,0.02433333,False,False
5454,0,Returning_Visitor,2,May,False,35,2072.66666700,21至49,高,0.00720721,0.03108108,False,False
2018,0,Returning_Visitor,2,Mar,False,35,1988.65833300,21至49,高,0.00894309,0.03066202,False,False
4622,0,Returning_Visitor,2,May,False,35,1977.05000000,21至49,高,0.00526316,0.01491228,False,False
849,0,Returning_Visitor,2,Mar,False,35,1974.35238100,21至49,高,0.00476191,0.01886621,False,False
7332,0,Returning_Visitor,2,Aug,False,35,1941.06666700,21至49,高,0.01255814,0.02917153,False,False
1514,0,Returning_Visitor,1,Mar,True,35,1928.00000000,21至49,高,0.00833333,0.02361111,False,False
9817,0,Returning_Visitor,10,Dec,True,35,1907.13541700,21至49,高,0.00694444,0.02199346,False,False
6665,0,Returning_Visitor,3,Nov,False,35,1795.92500000,21至49,高,0.00000000,0.01000000,False,False
11528,0,Returning_Visitor,1,Dec,False,35,1776.08333300,21至49,高,0.00000000,0.01142857,False,False
5224,0,Returning_Visitor,4,May,False,35,1742.88333300,21至49,高,0.01142857,0.04114286,False,False
3490,0,Returning_Visitor,4,May,False,35,1643.33333300,21至49,高,0.01052632,0.03157895,False,False
9378,0,Returning_Visitor,2,Nov,True,35,1621.76666700,21至49,高,0.00789474,0.04013158,False,False
4998,0,Returning_Visitor,3,May,False,35,1557.16666700,21至49,高,0.00555556,0.02407407,False,False
1783,0,Returning_Visitor,2,Mar,True,35,1549.85714300,21至49,高,0.00526316,0.01921053,False,False
4231,0,Returning_Visitor,3,May,False,35,1386.63333300,21至49,高,0.01025641,0.01487180,False,False
2895,0,Returning_Visitor,2,May,True,35,1384.53333300,21至49,高,0.00175439,0.01688596,False,False
1449,0,Returning_Visitor,2,Mar,False,35,1373.46471900,21至49,高,0.00155039,0.01814893,False,False
9852,0,Returning_Visitor,11,Nov,True,35,1359.77142900,21至49,高,0.00476191,0.01861111,False,False
5600,0,Returning_Visitor,13,Oct,False,35,1356.86666700,21至49,高,0.00000000,0.01052632,False,False
875,0,Returning_Visitor,2,Mar,True,35,1334.55137100,21至49,高,0.00000000,0.00730958,False,False
10224,0,Returning_Visitor,3,Nov,False,35,1330.66666700,21至49,高,0.00588235,0.01470588,False,False
3920,0,Returning_Visitor,4,May,True,35,1295.91666700,21至49,高,0.00416667,0.02361111,False,False
315,0,Returning_Visitor,2,Mar,False,35,1276.15707100,21至49,高,0.00000000,0.00868176,False,False
8450,0,Returning_Visitor,10,Dec,True,35,1267.06250000,21至49,高,0.00555556,0.02129630,False,False
589,0,Returning_Visitor,1,Mar,False,35,1231.16025600,21至49,高,0.00571429,0.02361905,False,False
9111,0,Returning_Visitor,2,Dec,False,35,1197.93254000,21至49,高,0.00000000,0.02029036,False,False
218,0,Returning_Visitor,2,Mar,False,35,1192.38611100,21至49,高,0.00571429,0.02857143,False,False
6236,0,Returning_Visitor,2,Jul,False,35,1126.66666700,21至49,高,0.00000000,0.00595238,False,False
9489,0,Returning_Visitor,8,Nov,True,35,1092.35416700,21至49,高,0.00507400,0.03493583,False,False
789,0,Returning_Visitor,2,Mar,True,35,1090.49047600,21至49,高,0.01367521,0.01689255,False,False
2218,0,Returning_Visitor,2,May,False,34,4656.80036600,21至49,高,0.00630631,0.03843844,False,False
2665,0,Returning_Visitor,2,May,False,34,3195.82857100,21至49,高,0.00256410,0.01589744,False,False
8835,0,Returning_Visitor,1,Dec,False,34,2991.31944400,21至49,高,0.00555556,0.02611111,False,False
11770,0,Returning_Visitor,2,Nov,False,34,2719.52597400,21至49,高,0.01644788,0.02999269,False,False
1884,0,Returning_Visitor,3,Mar,False,34,2600.25833300,21至49,高,0.01111111,0.03746439,False,False
5943,0,Returning_Visitor,2,Oct,False,34,2256.74954000,21至49,高,0.00000000,0.00025044,False,False
4749,0,Returning_Visitor,4,May,False,34,2240.16666700,21至49,高,0.01354167,0.03489583,False,False
595,0,Returning_Visitor,1,Mar,False,34,2161.97936500,21至49,高,0.00625000,0.02023359,False,False
5223,0,Returning_Visitor,4,May,True,34,2141.40000000,21至49,高,0.00540541,0.02162162,False,False
10799,0,Returning_Visitor,3,Nov,False,34,1767.40000000,21至49,高,0.01151515,0.03900433,False,False
4550,0,Returning_Visitor,1,May,False,34,1644.85714300,21至49,高,0.00500000,0.02650000,False,False
1510,0,Returning_Visitor,2,Mar,False,34,1588.66666700,21至49,高,0.00000000,0.01380070,False,False
8770,0,Returning_Visitor,3,Nov,True,34,1573.89583300,21至49,高,0.01500000,0.01905556,False,False
3475,0,Returning_Visitor,3,May,False,34,1540.75000000,21至49,高,0.00487805,0.02439024,False,False
545,0,Returning_Visitor,2,Mar,False,34,1469.70238100,21至49,高,0.00000000,0.02398374,False,False
6738,0,Returning_Visitor,2,Nov,False,34,1463.80000000,21至49,高,0.00606061,0.00757576,False,False
9371,0,Returning_Visitor,2,Nov,False,34,1367.00000000,21至49,高,0.00000000,0.00196078,False,False
5010,0,Returning_Visitor,2,May,False,34,1352.81650300,21至49,高,0.00940650,0.03398802,False,False
4264,0,Returning_Visitor,2,May,False,34,1345.75595200,21至49,高,0.00512821,0.01334195,False,False
3953,0,Returning_Visitor,2,May,False,34,1337.24545500,21至49,高,0.01375000,0.02421429,False,False
2765,0,Returning_Visitor,4,May,False,34,1266.33333300,21至49,高,0.00588235,0.02647059,False,False
11367,0,Returning_Visitor,8,Nov,False,34,1189.05357100,21至49,高,0.00084034,0.02777778,False,False
4154,0,Returning_Visitor,4,May,False,34,1159.66666700,21至49,高,0.00571429,0.01914286,False,False
11407,0,Returning_Visitor,2,Nov,False,33,4931.19891200,21至49,高,0.01666667,0.02823513,False,False
969,0,Returning_Visitor,1,Mar,True,33,3506.16666700,21至49,高,0.00000000,0.02500000,False,False
9025,0,Returning_Visitor,2,Nov,False,33,2861.96666700,21至49,高,0.00000000,0.03437500,False,False
10120,0,Returning_Visitor,1,Dec,False,33,2714.95833300,21至49,高,0.00000000,0.02000000,False,False
9809,0,Returning_Visitor,2,Dec,False,33,2270.75000000,21至49,高,0.00000000,0.01084034,False,False
8209,0,Returning_Visitor,6,Nov,False,33,2193.54166700,21至49,高,0.00000000,0.00860215,False,False
3234,0,Returning_Visitor,3,May,False,33,2081.50000000,21至49,高,0.00000000,0.01714286,False,False
10473,0,Returning_Visitor,1,Nov,False,33,2032.59970200,21至49,高,0.00000000,0.02047693,False,False
11586,0,Returning_Visitor,11,Nov,False,33,2002.81428100,21至49,高,0.00000000,0.02956657,False,False
7465,0,Returning_Visitor,2,Jul,False,33,1985.93333300,21至49,高,0.00000000,0.02969697,False,False
512,0,Returning_Visitor,2,Mar,False,33,1946.94285700,21至49,高,0.00588235,0.02060265,False,False
6218,0,Returning_Visitor,13,Aug,False,33,1932.71666700,21至49,高,0.00000000,0.02519608,False,False
4442,0,Returning_Visitor,11,May,False,33,1930.33333300,21至49,高,0.01222222,0.03907407,False,False
4969,0,Returning_Visitor,2,May,False,33,1847.21190500,21至49,高,0.00000000,0.00783041,False,False
2133,0,Returning_Visitor,4,May,True,33,1801.37142900,21至49,高,0.00550000,0.04041562,False,False
2819,0,Returning_Visitor,1,May,False,33,1703.32142900,21至49,高,0.00000000,0.04242424,False,False
4249,0,Returning_Visitor,2,May,False,33,1606.83181800,21至49,高,0.00000000,0.02661913,False,False
1637,0,Returning_Visitor,1,Mar,True,33,1593.38888900,21至49,高,0.01142857,0.03151515,False,False
3537,0,Returning_Visitor,5,May,True,33,1564.17381000,21至49,高,0.00625000,0.00350694,False,False
1529,0,Returning_Visitor,2,Mar,True,33,1540.58333300,21至49,高,0.00000000,0.01547619,False,False
11578,0,Returning_Visitor,1,Dec,True,33,1477.73467600,21至49,高,0.00000000,0.01897059,False,False
8509,0,Returning_Visitor,2,Nov,True,33,1475.25416700,21至49,高,0.00000000,0.01553030,False,False
12132,0,Returning_Visitor,2,Dec,True,33,1467.65422100,21至49,高,0.00800000,0.02303846,False,False
7560,0,Returning_Visitor,4,Oct,True,33,1454.75000000,21至49,高,0.00476191,0.00968254,False,False
12075,0,Returning_Visitor,1,Dec,False,33,1440.93333300,21至49,高,0.01142857,0.02721088,False,False
9166,0,Returning_Visitor,10,Nov,True,33,1356.45833300,21至49,高,0.00000000,0.02083333,False,False
4167,0,Returning_Visitor,4,May,False,33,1324.61666700,21至49,高,0.00967742,0.04387097,False,False
1940,0,Returning_Visitor,2,Mar,True,33,1274.19047600,21至49,高,0.00571429,0.00928571,False,False
7156,0,Returning_Visitor,1,Aug,False,33,1148.33333300,21至49,高,0.00000000,0.02083333,False,False
2667,0,Returning_Visitor,1,May,True,33,1143.65714300,21至49,高,0.00000000,0.01588889,False,False
8006,0,Returning_Visitor,1,Dec,False,33,1132.79166700,21至49,高,0.00909091,0.04747475,False,False
1539,0,Returning_Visitor,13,Mar,False,33,1123.24285700,21至49,高,0.00606061,0.02196970,False,False
371,0,Returning_Visitor,1,Mar,False,33,1109.88333300,21至49,高,0.01388889,0.02774216,False,False
4515,0,Returning_Visitor,4,May,False,32,3837.50000000,21至49,高,0.00000000,0.00625000,False,False
2243,0,Returning_Visitor,2,May,False,32,3121.55555600,21至49,高,0.00925926,0.03675926,False,False
9913,0,Returning_Visitor,3,Nov,True,32,2632.70000000,21至49,高,0.00625000,0.01354167,False,False
7946,0,Returning_Visitor,7,Nov,False,32,2479.34285700,21至49,高,0.00000000,0.01096774,False,False
12038,0,Returning_Visitor,2,Nov,False,32,2371.12222200,21至49,高,0.00000000,0.01290323,False,False
11277,0,Returning_Visitor,2,Nov,False,32,2258.17500000,21至49,高,0.00000000,0.02571429,False,False
6511,0,Returning_Visitor,1,Jul,False,32,2230.60047600,21至49,高,0.01250000,0.02312500,False,False
11364,0,Returning_Visitor,1,Dec,False,32,2180.93333300,21至49,高,0.00625000,0.03229167,False,False
9504,0,Returning_Visitor,1,Dec,True,32,2092.50000000,21至49,高,0.01052632,0.02631579,False,False
7370,0,Returning_Visitor,1,Oct,False,32,2026.20000000,21至49,高,0.00000000,0.02941176,False,False
575,0,Returning_Visitor,1,Mar,False,32,1929.32976200,21至49,高,0.00000000,0.00430839,False,False
1903,0,Returning_Visitor,10,Mar,False,32,1916.63333300,21至49,高,0.01562500,0.02656250,False,False
7502,0,Returning_Visitor,2,Aug,False,32,1870.96666700,21至49,高,0.00000000,0.03703704,False,False
4472,0,Returning_Visitor,3,May,False,32,1723.75000000,21至49,高,0.00666667,0.02666667,False,False
7135,0,Returning_Visitor,2,Aug,True,32,1718.38777800,21至49,高,0.00476191,0.01038961,False,False
2371,0,Returning_Visitor,2,May,False,32,1671.25739300,21至49,高,0.00555556,0.01719577,False,False
8420,0,Returning_Visitor,10,Nov,False,32,1658.12500000,21至49,高,0.00000000,0.01479167,False,False
11911,0,Returning_Visitor,1,Dec,False,32,1589.62500000,21至49,高,0.00000000,0.01290323,False,False
9100,0,Returning_Visitor,1,Dec,False,32,1547.62500000,21至49,高,0.00000000,0.01315789,False,False
10912,0,Returning_Visitor,1,Nov,True,32,1493.95833300,21至49,高,0.00000000,0.02096774,False,False
1370,0,Returning_Visitor,3,Mar,True,32,1480.66666700,21至49,高,0.00000000,0.00685714,False,False
844,0,Returning_Visitor,1,Mar,False,32,1420.25000000,21至49,高,0.00625000,0.02708333,False,False
11945,0,Returning_Visitor,6,Nov,True,32,1375.80000000,21至49,高,0.01612903,0.04193548,False,False
1748,0,Returning_Visitor,8,Mar,True,32,1350.39166700,21至49,高,0.00000000,0.01787755,False,False
8498,0,Returning_Visitor,2,Dec,False,32,1249.86614400,21至49,高,0.00550000,0.02577466,False,False
5214,0,Returning_Visitor,6,May,False,32,1227.04722200,21至49,高,0.00588235,0.01578729,False,False
3765,0,Returning_Visitor,2,May,True,32,1205.58333300,21至49,高,0.00645161,0.01075269,False,False
27,0,Returning_Visitor,3,Feb,False,32,1135.44444400,21至49,高,0.00285714,0.00952381,False,False
3164,0,Returning_Visitor,3,May,True,32,1130.84697000,21至49,高,0.01470588,0.01806184,False,False
11454,0,Returning_Visitor,2,Dec,True,32,1109.08333300,21至49,高,0.00125000,0.01937500,False,False
5825,0,Returning_Visitor,1,Jul,False,32,1092.18333300,21至49,高,0.00000000,0.00625000,False,False
471,0,Returning_Visitor,2,Mar,False,31,4547.16666700,21至49,高,0.01290323,0.03924731,False,False
11070,0,Returning_Visitor,1,Dec,False,31,4374.41666700,21至49,高,0.01176471,0.02509804,False,False
735,0,Returning_Visitor,1,Mar,True,31,3121.36904800,21至49,高,0.00285714,0.00928571,False,False
1347,0,Returning_Visitor,1,Mar,False,31,2905.94365100,21至49,高,0.00000000,0.01021505,False,False
3782,0,Returning_Visitor,5,May,True,31,2725.00000000,21至49,高,0.01090909,0.01748252,False,False
4669,0,Returning_Visitor,2,May,False,31,2543.50000000,21至49,高,0.00000000,0.00666667,False,False
1875,0,Returning_Visitor,2,Mar,False,31,2372.33333300,21至49,高,0.00000000,0.01294118,False,False
6425,0,Returning_Visitor,1,Nov,False,31,2285.20000000,21至49,高,0.00645161,0.04516129,False,False
11949,0,Returning_Visitor,3,Nov,False,31,2221.00000000,21至49,高,0.00285714,0.01047619,False,False
10141,0,Returning_Visitor,2,Nov,True,31,1998.25000000,21至49,高,0.01010101,0.03737374,False,False
8255,0,Returning_Visitor,2,Nov,False,31,1875.16944400,21至49,高,0.00000000,0.02532468,False,False
441,0,Returning_Visitor,2,Mar,True,31,1759.41666700,21至49,高,0.00000000,0.00290323,False,False
9400,0,Returning_Visitor,2,Dec,False,31,1629.64166700,21至49,高,0.00000000,0.02606313,False,False
9198,0,Returning_Visitor,2,Dec,False,31,1622.88333300,21至49,高,0.00540541,0.01748840,False,False
9284,0,Returning_Visitor,1,Dec,False,31,1592.23333300,21至49,高,0.00000000,0.01157407,False,False
10077,0,Returning_Visitor,2,Nov,False,31,1586.15476200,21至49,高,0.01666667,0.03733413,False,False
8894,0,Returning_Visitor,1,Dec,False,31,1574.37500000,21至49,高,0.00000000,0.02258064,False,False
3396,0,Returning_Visitor,2,May,False,31,1552.88333300,21至49,高,0.00000000,0.00833333,False,False
4775,0,Returning_Visitor,2,May,False,31,1539.79166700,21至49,高,0.00000000,0.01172840,False,False
9714,0,Returning_Visitor,2,Nov,False,31,1363.70000000,21至49,高,0.01111111,0.02783069,False,False
8748,0,Returning_Visitor,2,Dec,False,31,1359.95758600,21至49,高,0.00161290,0.00365591,False,False
2075,0,Returning_Visitor,2,Mar,False,31,1350.50000000,21至49,高,0.00645161,0.01612903,False,False
12228,0,Returning_Visitor,2,Dec,False,31,1350.25833300,21至49,高,0.01290323,0.02387097,False,False
1838,0,Returning_Visitor,2,Mar,False,31,1300.72898700,21至49,高,0.00055556,0.02151110,False,False
10807,0,Returning_Visitor,2,Nov,True,31,1297.46428600,21至49,高,0.00000000,0.01801075,False,False
7348,0,Returning_Visitor,2,Sep,True,31,1279.80666700,21至49,高,0.00685714,0.02952381,False,False
10943,0,Returning_Visitor,2,Dec,False,31,1263.90000000,21至49,高,0.00000000,0.00911111,False,False
2626,0,Returning_Visitor,13,May,False,31,1239.08333300,21至49,高,0.00666667,0.02000000,False,False
4959,0,Returning_Visitor,4,May,False,31,1189.33333300,21至49,高,0.00000000,0.03118280,False,False
7364,0,Returning_Visitor,1,Nov,True,31,1157.44483300,21至49,高,0.00569801,0.02881889,False,False
9606,0,Returning_Visitor,2,Nov,False,31,1126.25000000,21至49,高,0.00000000,0.02424242,False,False
6424,0,Returning_Visitor,13,Sep,True,31,1108.65333300,21至49,高,0.00606061,0.01212121,False,False
9197,0,Returning_Visitor,2,Nov,False,30,3815.16666700,21至49,高,0.00000000,0.02620072,False,False
11765,0,Returning_Visitor,2,Nov,False,30,2266.27083300,21至49,高,0.00526316,0.02987469,False,False
1064,0,Returning_Visitor,3,Mar,True,30,2264.33333300,21至49,高,0.00000000,0.01041667,False,False
4379,0,Returning_Visitor,2,May,False,30,1956.02222200,21至49,高,0.00308390,0.02290735,False,False
5353,0,Returning_Visitor,2,May,False,30,1906.47619000,21至49,高,0.01149425,0.02493158,False,False
10001,0,Returning_Visitor,2,Dec,True,30,1895.13333300,21至49,高,0.00540541,0.01118619,False,False
8387,0,Returning_Visitor,13,Nov,False,30,1862.33333300,21至49,高,0.00000000,0.02643678,False,False
1845,0,Returning_Visitor,3,Mar,False,30,1791.70000000,21至49,高,0.01333333,0.03111111,False,False
1666,0,Returning_Visitor,1,Mar,True,30,1724.25000000,21至49,高,0.01379310,0.03241379,False,False
8955,0,Returning_Visitor,2,Nov,False,30,1671.58333300,21至49,高,0.00000000,0.01935484,False,False
9883,0,Returning_Visitor,2,Dec,False,30,1668.11666700,21至49,高,0.00000000,0.02380952,False,False
3517,0,Returning_Visitor,4,May,True,30,1584.30000000,21至49,高,0.00000000,0.01547619,False,False
5794,0,Returning_Visitor,1,Oct,False,30,1500.21333300,21至49,高,0.00000000,0.00333333,False,False
827,0,Returning_Visitor,3,Mar,False,30,1461.66666700,21至49,高,0.00000000,0.02125000,False,False
9192,0,Returning_Visitor,2,Nov,True,30,1409.53355000,21至49,高,0.00000000,0.02800000,False,False
10593,0,Returning_Visitor,1,Nov,False,30,1383.37500000,21至49,高,0.01414141,0.03939394,False,False
6822,0,Returning_Visitor,1,Sep,False,30,1372.45555600,21至49,高,0.01290323,0.02150538,False,False
8673,0,Returning_Visitor,2,Nov,True,30,1288.73333300,21至49,高,0.00000000,0.01337662,False,False
11486,0,Returning_Visitor,8,Nov,True,30,1285.16666700,21至49,高,0.00275862,0.02266010,False,False
921,0,Returning_Visitor,1,Mar,False,30,1281.00000000,21至49,高,0.00666667,0.02000000,False,False
11948,0,Returning_Visitor,2,Nov,True,30,1254.29523800,21至49,高,0.00666667,0.01466667,False,False
9089,0,Returning_Visitor,2,Nov,False,30,1240.65000000,21至49,高,0.00000000,0.01770833,False,False
