SessionID,RevenueFlag,BehaviorExclPageValuesOutOfSampleScore,BehaviorExclPageValuesScoreSource,PageValuesBenchmarkOutOfSampleScore,PageValuesBenchmarkScoreSource,BehaviorExclPageValuesPercentileAmongUnpurchased,HistoricalHighPotentialTop10Percent
10728,0,0.3364866041,test_holdout,0.1222913601,test_holdout,0.595279217,False
10729,0,0.02273421283,train_oof,0.01246863241,train_oof,0.08558817885,False
10730,0,0.5073700735,train_oof,0.2220870662,train_oof,0.8555939359,False
10731,0,0.1272284438,train_oof,0.07324591651,train_oof,0.2712531184,False
10732,0,0.3806771542,train_oof,0.1288433055,train_oof,0.670216849,False
10733,1,0.567676214,train_oof,0.7065620556,train_oof,,False
10734,0,0.134576668,train_oof,0.08429429187,train_oof,0.2795048935,False
10735,1,0.7625623526,train_oof,0.8724748895,train_oof,,False
10736,0,0.2632071799,train_oof,0.1577524336,train_oof,0.4778353483,False
10737,0,0.4251138699,test_holdout,0.2635363069,test_holdout,0.7408366916,False
10738,0,0.2539744347,test_holdout,0.1743901783,test_holdout,0.4638265208,False
10739,0,0.3722168206,train_oof,0.2744496701,train_oof,0.6564958741,False
10740,0,0.4129688402,train_oof,0.268405797,train_oof,0.7228938783,False
10741,0,0.4557412691,train_oof,0.1543028785,train_oof,0.7852619459,False
10742,1,0.6961988405,train_oof,0.8978876438,train_oof,,False
10743,0,0.1025938354,train_oof,0.04244857708,train_oof,0.2343120322,False
10744,1,0.2596346551,train_oof,0.1859977856,train_oof,,False
10745,0,0.04039290243,train_oof,0.02872822739,train_oof,0.1259834964,False
10746,0,0.6186632671,train_oof,0.3952645616,train_oof,0.9469391671,True
10747,0,0.3751941186,train_oof,0.6659248133,train_oof,0.6623488774,False
10748,0,0.1510510966,test_holdout,0.1003031996,test_holdout,0.3042602188,False
10749,0,0.2780085367,train_oof,0.2516671242,train_oof,0.5040299367,False
10750,0,0.3919252239,train_oof,0.2661446439,train_oof,0.6864325465,False
10751,0,0.1655781808,train_oof,0.09628753531,train_oof,0.326808674,False
10752,0,0.01050352523,train_oof,0.007339905755,train_oof,0.04490500864,False
10753,0,0.4175057408,test_holdout,0.3453645605,test_holdout,0.7296104395,False
10754,0,0.4703268794,train_oof,0.3983986743,train_oof,0.8064670889,False
10755,0,0.5698601191,train_oof,0.3752611485,train_oof,0.9134523124,True
10756,0,0.1959257893,train_oof,0.1232521121,train_oof,0.3748800614,False
10757,0,0.2580568316,train_oof,0.1709855705,train_oof,0.4703511802,False
10758,0,0.3403970066,train_oof,0.2248025939,train_oof,0.602859336,False
10759,0,0.6557665733,train_oof,0.8084002664,train_oof,0.9648819804,True
10760,0,0.1347226258,train_oof,0.07065305533,train_oof,0.279888697,False
10761,0,0.4487027589,train_oof,0.2353853602,train_oof,0.7756668586,False
10762,0,0.2649183392,train_oof,0.1179414572,train_oof,0.4820571867,False
10763,1,0.7045445901,test_holdout,0.8379367571,test_holdout,,False
10764,0,0.1182265007,train_oof,0.1079452588,train_oof,0.2592592593,False
10765,0,0.4459248241,test_holdout,0.1169612275,test_holdout,0.7725964306,False
10766,1,0.5771563363,train_oof,0.858706317,train_oof,,False
10767,0,0.31704193,test_holdout,0.3665289368,test_holdout,0.5644789868,False
10768,0,0.7052686657,train_oof,0.3506570118,train_oof,0.981865285,True
10769,0,0.3694799507,train_oof,0.2604992903,train_oof,0.6524659374,False
10770,0,0.6313182546,train_oof,0.2515519831,train_oof,0.9542314335,True
10771,0,0.4958809893,test_holdout,0.2068053685,test_holdout,0.8406255997,False
10772,0,0.2494988977,train_oof,0.1466836906,train_oof,0.4570140088,False
10773,0,0.2715656545,train_oof,0.1367046005,train_oof,0.4933793898,False
10774,0,0.5816331213,train_oof,0.2711040601,train_oof,0.9233352524,True
10775,0,0.5584578854,train_oof,0.6792642649,train_oof,0.904720783,True
10776,1,0.4385174289,train_oof,0.7777090435,train_oof,,False
10777,0,0.450498169,train_oof,0.2005429956,train_oof,0.7786413356,False
10778,0,0.403794207,train_oof,0.5358635821,train_oof,0.7055267703,False
10779,0,0.6994328286,train_oof,0.7771198037,train_oof,0.9799462675,True
10780,0,0.2433975251,train_oof,0.2167413593,train_oof,0.4460756093,False
10781,1,0.6954637324,test_holdout,0.835446882,test_holdout,,False
10782,0,0.02239949802,train_oof,0.02018514158,train_oof,0.08491652274,False
10783,0,0.1877168185,test_holdout,0.1129794447,test_holdout,0.3606793322,False
10784,0,0.02025563378,train_oof,0.01730624089,train_oof,0.07800805987,False
10785,0,0.1065649319,train_oof,0.05198152006,train_oof,0.2399731338,False
10786,0,0.03812149286,train_oof,0.03114217443,train_oof,0.1215697563,False
10787,0,0.05118546382,test_holdout,0.02338064877,test_holdout,0.1467088851,False
10788,1,0.6125246061,test_holdout,0.5106470743,test_holdout,,False
10789,0,0.399973291,train_oof,0.2236964609,train_oof,0.6990021109,False
10790,1,0.133878166,test_holdout,0.1407420158,test_holdout,,False
10791,0,0.3562876082,test_holdout,0.2897314987,test_holdout,0.6295336788,False
10792,0,0.5471570676,test_holdout,0.3766913533,test_holdout,0.8957014009,False
10793,0,0.04310977536,train_oof,0.02722791304,train_oof,0.1322203032,False
10794,1,0.2215504386,test_holdout,0.6243892496,test_holdout,,False
10795,0,0.01333673734,train_oof,0.0111565998,train_oof,0.05584340818,False
10796,0,0.02456231086,train_oof,0.02353890493,train_oof,0.0897140664,False
10797,0,0.1656073793,train_oof,0.09086351066,train_oof,0.3269046248,False
10798,1,0.5160208103,test_holdout,0.8424044381,test_holdout,,False
10799,0,0.3276819573,train_oof,0.1769344223,train_oof,0.5828056035,False
10800,0,0.3127568292,train_oof,0.1339763368,train_oof,0.5583381309,False
10801,0,0.2105781217,test_holdout,0.1040649524,test_holdout,0.3961811552,False
10802,0,0.4913084395,test_holdout,0.5770346896,test_holdout,0.8329495298,False
10803,1,0.5146368314,train_oof,0.7935492653,train_oof,,False
10804,0,0.6782146045,train_oof,0.8403932568,train_oof,0.9730378046,True
10805,0,0.5007312323,train_oof,0.227524433,train_oof,0.8477259643,False
10806,0,0.1579682325,train_oof,0.07967682657,train_oof,0.3154864709,False
10807,0,0.5696505642,train_oof,0.3634027465,train_oof,0.9132604107,True
10808,0,0.4915233629,train_oof,0.1694155713,train_oof,0.8331414316,False
10809,0,0.4344232238,train_oof,0.3908238166,train_oof,0.7548455191,False
10810,0,0.3553252547,train_oof,0.2160505632,train_oof,0.6271349069,False
10811,0,0.2667502204,train_oof,0.2371518049,train_oof,0.4850316638,False
10812,0,0.2347422652,train_oof,0.2449566103,train_oof,0.4327384379,False
10813,1,0.5785393724,train_oof,0.8640696865,train_oof,,False
10814,0,0.2024481245,train_oof,0.1305544983,train_oof,0.3839953944,False
10815,0,0.09947513921,train_oof,0.0658197011,train_oof,0.2298023412,False
10816,1,0.5420612029,test_holdout,0.6994759281,test_holdout,,False
10817,0,0.521829231,test_holdout,0.6386418408,test_holdout,0.8710420265,False
10818,0,0.3205171179,train_oof,0.291720646,train_oof,0.5706198426,False
10819,0,0.6116655377,train_oof,0.4098914284,train_oof,0.9431970831,True
10820,0,0.345720554,test_holdout,0.1707608966,test_holdout,0.6116868164,False
10821,0,0.1031209935,test_holdout,0.1080246246,test_holdout,0.2349836884,False
10822,1,0.5065195157,train_oof,0.6508635761,train_oof,,False
10823,0,0.09752583822,train_oof,0.06934595218,train_oof,0.226923815,False
10824,0,0.6340064234,train_oof,0.2967181516,train_oof,0.9554787949,True
10825,0,0.4621344065,train_oof,0.5835747307,train_oof,0.7939934753,False
10826,1,0.4524762478,test_holdout,0.3823334912,test_holdout,,False
10827,0,0.4113572632,train_oof,0.2067107227,train_oof,0.719343696,False
10828,1,0.7595331918,train_oof,0.8150966173,train_oof,,False
10829,1,0.2076889852,train_oof,0.1448041518,train_oof,,False
10830,0,0.2974918409,train_oof,0.1291635315,train_oof,0.5362694301,False
10831,0,0.2074725362,train_oof,0.1489203594,train_oof,0.3920552677,False
10832,0,0.07700875166,train_oof,0.06822244933,train_oof,0.1940126655,False
10833,1,0.625361733,train_oof,0.3714763053,train_oof,,False
10834,1,0.7236746779,train_oof,0.7702623026,train_oof,,False
10835,1,0.6564443383,train_oof,0.8930545207,train_oof,,False
10836,0,0.841195904,train_oof,0.8781935686,train_oof,0.9999040491,True
10837,0,0.07327734545,train_oof,0.08809227073,train_oof,0.1872001535,False
10838,0,0.1979228053,train_oof,0.1579887385,train_oof,0.377470735,False
10839,0,0.568552137,train_oof,0.2236733261,train_oof,0.9123968528,True
10840,0,0.3874846809,train_oof,0.1584960359,train_oof,0.6804835924,False
10841,0,0.1884240334,test_holdout,0.1756067467,test_holdout,0.3617347918,False
10842,0,0.01640256616,train_oof,0.0106974292,train_oof,0.06606217617,False
10843,0,0.03805049838,train_oof,0.04189131138,train_oof,0.1213778545,False
10844,0,0.2884171465,train_oof,0.194200075,train_oof,0.5213010938,False
10845,1,0.4566504076,train_oof,0.2970390226,train_oof,,False
10846,0,0.217900744,train_oof,0.1329407844,train_oof,0.4081750144,False
10847,0,0.231173192,train_oof,0.1364302171,train_oof,0.4278449434,False
10848,0,0.5517446543,train_oof,0.3643374691,train_oof,0.8997313376,False
10849,0,0.08277032911,train_oof,0.07035025118,train_oof,0.2014008827,False
10850,0,0.2525570167,test_holdout,0.1133935482,test_holdout,0.4610439455,False
10851,0,0.2214912393,train_oof,0.1585414998,train_oof,0.4127806563,False
10852,0,0.1099242523,train_oof,0.1027246445,train_oof,0.2471694492,False
10853,0,0.4280675031,train_oof,0.6638301796,train_oof,0.7449625792,False
10854,1,0.5835057278,train_oof,0.8883456481,train_oof,,False
10855,0,0.5309243993,train_oof,0.3653090519,train_oof,0.8797735559,False
10856,0,0.4597165916,train_oof,0.3162432398,train_oof,0.7914028018,False
10857,0,0.1607678518,train_oof,0.1226752489,train_oof,0.3191326041,False
10858,0,0.6608794132,train_oof,0.2924052915,train_oof,0.966705047,True
10859,0,0.2762812044,train_oof,0.153553418,train_oof,0.5008635579,False
10860,0,0.1232807276,test_holdout,0.0639757499,test_holdout,0.2660717713,False
10861,0,0.04459971171,train_oof,0.02848182053,train_oof,0.1352907311,False
10862,0,0.3635696779,train_oof,0.2023004407,train_oof,0.6413356362,False
10863,0,0.421546705,train_oof,0.665333781,train_oof,0.7348877375,False
10864,1,0.7498529813,train_oof,0.812596785,train_oof,,False
10865,0,0.4701106594,train_oof,0.2497548872,train_oof,0.8059873345,False
10866,0,0.2684387694,train_oof,0.234122283,train_oof,0.4882939935,False
10867,0,0.1547100378,train_oof,0.1230703228,train_oof,0.3098253694,False
10868,0,0.3238484909,train_oof,0.2683981857,train_oof,0.5774323546,False
10869,0,0.007122058881,train_oof,0.0095288981,train_oof,0.03089618116,False
10870,1,0.6192108764,test_holdout,0.5506544913,test_holdout,,False
10871,0,0.3164121794,train_oof,0.1492476079,train_oof,0.5639032815,False
10872,0,0.1362952803,train_oof,0.09540220297,train_oof,0.2830550758,False
10873,0,0.2993751215,train_oof,0.1677144356,train_oof,0.538572251,False
10874,0,0.5042458441,train_oof,0.3617403017,train_oof,0.8520437536,False
10875,0,0.5570363698,train_oof,0.2600390574,train_oof,0.903185569,True
10876,1,0.6804684947,train_oof,0.4160380924,train_oof,,False
10877,0,0.2464876098,train_oof,0.138865708,train_oof,0.4520245634,False
10878,1,0.7559925285,train_oof,0.8581099275,train_oof,,False
10879,0,0.326269377,train_oof,0.1972452216,train_oof,0.5807906352,False
10880,0,0.2145560152,train_oof,0.1620963791,train_oof,0.4030896181,False
10881,0,0.4097553718,train_oof,0.2496763709,train_oof,0.7161773172,False
10882,1,0.6743767863,train_oof,0.8529306254,train_oof,,False
10883,0,0.4576354504,train_oof,0.7000663886,train_oof,0.7879485703,False
10884,1,0.2162588442,test_holdout,0.6219839939,test_holdout,,False
10885,0,0.6511081525,train_oof,0.3309427654,train_oof,0.9628670121,True
10886,1,0.8431042075,train_oof,0.6274010865,train_oof,,False
10887,0,0.5910009558,train_oof,0.2523029801,train_oof,0.9297639609,True
10888,0,0.2885269047,train_oof,0.2037773041,train_oof,0.5215889465,False
10889,0,0.5873653403,train_oof,0.1650610721,train_oof,0.9271732873,True
10890,1,0.4433998042,train_oof,0.3521667338,train_oof,,False
10891,0,0.1824961917,train_oof,0.6454851855,train_oof,0.3538668202,False
10892,0,0.3733815054,train_oof,0.1617363042,train_oof,0.6587986951,False
10893,0,0.5804028874,train_oof,0.2353552833,train_oof,0.9226635962,True
10894,0,0.3110319577,train_oof,0.2016688075,train_oof,0.5556515064,False
10895,0,0.7383145746,train_oof,0.7978241874,train_oof,0.9902130109,True
10896,0,0.5938265825,train_oof,0.2559609754,train_oof,0.9315870274,True
10897,0,0.3767957082,train_oof,0.1772006841,train_oof,0.6653233544,False
10898,0,0.5371176506,test_holdout,0.4863941028,test_holdout,0.8870658223,False
10899,0,0.310483122,train_oof,0.2037946103,train_oof,0.5550758012,False
10900,0,0.1994071615,train_oof,0.1528023597,train_oof,0.3797735559,False
10901,0,0.4755203964,test_holdout,0.1992054771,test_holdout,0.8122241412,False
10902,0,0.5394083506,train_oof,0.1984061347,train_oof,0.8885050854,False
10903,0,0.4675256962,test_holdout,0.2489613157,test_holdout,0.8012857417,False
10904,0,0.04462340524,test_holdout,0.01931129069,test_holdout,0.1355785838,False
10905,1,0.2624976251,test_holdout,0.6158696868,test_holdout,,False
10906,0,0.1034942801,train_oof,0.07236040288,train_oof,0.2353674918,False
10907,1,0.3829589994,train_oof,0.2085578806,train_oof,,False
10908,0,0.2169160085,train_oof,0.1943129255,train_oof,0.4067357513,False
10909,1,0.7659615901,test_holdout,0.6721882563,test_holdout,,False
10910,0,0.5914312452,train_oof,0.3387165774,train_oof,0.9300518135,True
10911,0,0.3738312453,test_holdout,0.7162142523,test_holdout,0.6599501055,False
10912,0,0.4895203288,train_oof,0.2481398096,train_oof,0.8309345615,False
10913,0,0.4582542259,train_oof,0.3449144188,train_oof,0.7892918826,False
10914,0,0.2625773788,train_oof,0.1661994412,train_oof,0.4764920361,False
10915,0,0.1510304312,train_oof,0.07727409216,train_oof,0.3041642679,False
10916,0,0.3662347428,train_oof,0.2793104879,train_oof,0.6461331798,False
10917,0,0.6884092909,test_holdout,0.5804896065,test_holdout,0.9763001343,True
10918,0,0.07422545182,train_oof,0.0722155404,train_oof,0.1894070236,False
10919,0,0.1451093935,train_oof,0.06301732927,train_oof,0.2947610823,False
10920,1,0.6863888177,train_oof,0.5189803974,train_oof,,False
10921,0,0.7036306712,train_oof,0.5147611499,train_oof,0.9816733832,True
10922,0,0.2631269481,train_oof,0.1791469533,train_oof,0.4777393974,False
10923,0,0.4631752892,train_oof,0.1396145037,train_oof,0.7950489349,False
10924,0,0.07167668151,train_oof,0.05856233549,train_oof,0.1840337747,False
10925,0,0.5210864633,train_oof,0.4044619926,train_oof,0.8700825178,False
10926,0,0.1534748907,train_oof,0.1777246497,train_oof,0.3072346958,False
10927,0,0.2010850737,train_oof,0.1665286602,train_oof,0.3823642295,False
10928,1,0.465819603,test_holdout,0.5616304774,test_holdout,,False
10929,0,0.5944949358,train_oof,0.330488444,train_oof,0.9321627327,True
10930,0,0.3522013644,train_oof,0.2297023791,train_oof,0.6219535598,False
10931,1,0.7125857255,train_oof,0.7789493846,train_oof,,False
10932,0,0.3437702207,train_oof,0.1013507842,train_oof,0.6082325849,False
10933,0,0.07367343087,train_oof,0.1030953708,train_oof,0.1877758588,False
10934,0,0.7884158911,train_oof,0.5351221337,train_oof,0.9967376703,True
10935,0,0.4302657765,train_oof,0.2332447704,train_oof,0.7489925158,False
10936,1,0.5903830464,test_holdout,0.7819835135,test_holdout,,False
10937,0,0.4623836194,train_oof,0.3515338188,train_oof,0.794281328,False
10938,0,0.6171354817,train_oof,0.4681826216,train_oof,0.9458837075,True
10939,0,0.3207211428,train_oof,0.1951505688,train_oof,0.5710036461,False
10940,0,0.3253116548,train_oof,0.1844343103,train_oof,0.5798311265,False
10941,0,0.04233457442,train_oof,0.02929456597,train_oof,0.1305891384,False
10942,1,0.6764295018,train_oof,0.7934138637,train_oof,,False
10943,0,0.5730893797,test_holdout,0.1380286295,test_holdout,0.9157551334,True
10944,0,0.2815862539,train_oof,0.2402891774,train_oof,0.5099788908,False
10945,0,0.5175238928,train_oof,0.3465462409,train_oof,0.8664363846,False
10946,0,0.321004383,train_oof,0.3222254139,train_oof,0.5714834005,False
10947,0,0.7095169181,train_oof,0.2946115069,train_oof,0.9833045481,True
10948,0,0.478728829,test_holdout,0.153467248,test_holdout,0.8168297832,False
10949,0,0.4615339741,test_holdout,0.2882078794,test_holdout,0.7930339666,False
10950,0,0.5833858314,train_oof,0.3603716273,train_oof,0.9245826137,True
10951,0,0.1737530681,train_oof,0.1450628415,train_oof,0.3389944348,False
10952,0,0.06463238616,train_oof,0.04349155451,train_oof,0.1720399156,False
10953,0,0.201436465,train_oof,0.1812545549,train_oof,0.3828439839,False
10954,0,0.01409367988,test_holdout,0.01951031837,test_holdout,0.05920168874,False
10955,1,0.3705198293,train_oof,0.5247949123,train_oof,,False
10956,0,0.3363350037,train_oof,0.1760849786,train_oof,0.5949913644,False
10957,1,0.6950029129,train_oof,0.7913160708,train_oof,,False
10958,1,0.2038977821,train_oof,0.09376475033,train_oof,,False
10959,0,0.1350893527,train_oof,0.6107925466,train_oof,0.2808482057,False
10960,0,0.0963774686,train_oof,0.09942861011,train_oof,0.225388601,False
10961,0,0.3014248324,train_oof,0.2393092263,train_oof,0.5416426789,False
10962,0,0.06244007985,train_oof,0.04455157156,train_oof,0.1675302245,False
10963,0,0.7232090625,train_oof,0.3018058788,train_oof,0.9869506813,True
10964,0,0.01215279665,train_oof,0.01717921644,train_oof,0.0518134715,False
10965,0,0.6346374185,train_oof,0.5292261161,train_oof,0.9557666475,True
10966,0,0.1083478382,train_oof,0.08785065154,train_oof,0.2440030704,False
10967,0,0.3250049001,train_oof,0.2240259104,train_oof,0.5792554212,False
10968,0,0.2900737631,train_oof,0.4491021781,train_oof,0.5238917674,False
10969,0,0.6163614063,train_oof,0.3384614822,train_oof,0.9453080023,True
10970,0,0.5028010864,test_holdout,0.3531464451,test_holdout,0.8496449818,False
10971,0,0.6226063244,train_oof,0.3845840974,train_oof,0.9490500864,True
10972,0,0.07918407611,test_holdout,0.0798053263,test_holdout,0.1967952408,False
10973,1,0.7323587766,train_oof,0.4273149276,train_oof,,False
10974,1,0.6250305129,train_oof,0.7783020627,train_oof,,False
10975,0,0.09353726425,train_oof,0.04984710743,train_oof,0.2203032048,False
10976,0,0.2450572008,test_holdout,0.1313174109,test_holdout,0.4489541355,False
10977,0,0.2722983374,test_holdout,0.2800732606,test_holdout,0.4945308002,False
10978,1,0.50770077,train_oof,0.6819152442,train_oof,,False
10979,0,0.6847449575,train_oof,0.3732068484,train_oof,0.9748608712,True
10980,0,0.3552914358,train_oof,0.2049431303,train_oof,0.6270389561,False
10981,1,0.7516615228,train_oof,0.9112490411,train_oof,,False
10982,0,0.1021971078,test_holdout,0.06584614953,test_holdout,0.233736327,False
10983,0,0.5316122645,train_oof,0.2822411491,train_oof,0.8807330647,False
10984,0,0.534227712,test_holdout,0.3674125704,test_holdout,0.8838034926,False
10985,0,0.25750242,test_holdout,0.553213611,test_holdout,0.4692957206,False
10986,0,0.3552622593,train_oof,0.2490793344,train_oof,0.6269430052,False
10987,0,0.3397197481,train_oof,0.1964374694,train_oof,0.6011322203,False
10988,1,0.3871607312,train_oof,0.5296501458,train_oof,,False
10989,0,0.04920702477,train_oof,0.05876256212,train_oof,0.1433506045,False
10990,0,0.2539474658,test_holdout,0.2269524592,test_holdout,0.4636346191,False
10991,0,0.457223216,train_oof,0.318641551,train_oof,0.7875647668,False
10992,0,0.4148951141,train_oof,0.557087411,train_oof,0.7252926502,False
10993,1,0.6136702459,train_oof,0.8106567217,train_oof,,False
10994,0,0.2617142796,test_holdout,0.1246827537,test_holdout,0.4748608712,False
10995,0,0.522793592,test_holdout,0.2052148576,test_holdout,0.8718096335,False
10996,1,0.6526229645,train_oof,0.7156377026,train_oof,,False
10997,0,0.7444486832,train_oof,0.3892878925,train_oof,0.9912684705,True
10998,0,0.2601453787,train_oof,0.1990235957,train_oof,0.4734216081,False
10999,0,0.2086516297,train_oof,0.1390251935,train_oof,0.3931107273,False
11000,0,0.8106079664,test_holdout,0.5346343015,test_holdout,0.9985607369,True
11001,0,0.2425699911,train_oof,0.1593821182,train_oof,0.4449241988,False
11002,0,0.2169351912,train_oof,0.4292137038,train_oof,0.406927653,False
11003,0,0.7856912752,train_oof,0.5455420772,train_oof,0.9964498177,True
11004,0,0.5251450333,train_oof,0.2940573276,train_oof,0.8740165036,False
11005,0,0.300325701,test_holdout,0.1407675209,test_holdout,0.5402034159,False
11006,0,0.2070536398,test_holdout,0.1070581053,test_holdout,0.3911917098,False
11007,0,0.3521487478,train_oof,0.2648711609,train_oof,0.621761658,False
11008,1,0.4090339615,test_holdout,0.2197994585,test_holdout,,False
11009,1,0.6671597003,train_oof,0.8694498563,train_oof,,False
11010,0,0.07996430179,test_holdout,0.04478871771,test_holdout,0.1977547496,False
11011,0,0.5707540694,test_holdout,0.2652062596,test_holdout,0.9141239685,True
11012,0,0.4803233807,test_holdout,0.4323665137,test_holdout,0.8180771445,False
11013,0,0.4660939833,train_oof,0.4094251474,train_oof,0.798791019,False
11014,0,0.4815274765,train_oof,0.6825693506,train_oof,0.8190366532,False
11015,0,0.2856295476,train_oof,0.1431975253,train_oof,0.5165035502,False
11016,0,0.1151196462,test_holdout,0.06440118103,test_holdout,0.2551333717,False
11017,0,0.4580321736,train_oof,0.4687712619,train_oof,0.7886202264,False
11018,0,0.069124272,train_oof,0.0439533898,train_oof,0.179236231,False
11019,0,0.4321495769,train_oof,0.232823655,train_oof,0.7516791403,False
11020,0,0.0819406015,train_oof,0.0771475084,train_oof,0.2002494723,False
11021,0,0.007958920772,train_oof,0.009348067195,train_oof,0.03483016695,False
11022,0,0.1507041003,train_oof,0.06533633676,train_oof,0.3036845135,False
11023,0,0.003861007592,train_oof,0.01320837154,train_oof,0.01458453272,False
11024,0,0.291824518,train_oof,0.1440515098,train_oof,0.5273459988,False
11025,0,0.6302537767,train_oof,0.7501014421,train_oof,0.9533678756,True
11026,1,0.5849246795,train_oof,0.8058371135,train_oof,,False
11027,0,0.5005187119,test_holdout,0.2597652704,test_holdout,0.8474381117,False
11028,0,0.5479893628,train_oof,0.3095436921,train_oof,0.8966609096,False
11029,0,0.2164597388,train_oof,0.1399809314,train_oof,0.4060640952,False
11030,0,0.7163547926,train_oof,0.4537457295,train_oof,0.9851276147,True
11031,1,0.3974843067,train_oof,0.2257513854,train_oof,,False
11032,0,0.4268308809,train_oof,0.1961606469,train_oof,0.7434273652,False
11033,0,0.2013772821,train_oof,0.1147491482,train_oof,0.382748033,False
11034,1,0.7507527259,train_oof,0.4214163109,train_oof,,False
11035,0,0.4030198129,train_oof,0.2846326025,train_oof,0.7038956055,False
11036,0,0.1541726211,train_oof,0.1175539348,train_oof,0.3085780081,False
11037,0,0.4673246768,train_oof,0.2205679614,train_oof,0.8009019382,False
11038,1,0.6198374146,train_oof,0.8444191169,train_oof,,False
11039,1,0.5742673454,train_oof,0.8296624346,train_oof,,False
11040,0,0.03138335217,train_oof,0.02300425767,train_oof,0.1061216657,False
11041,0,0.521089585,train_oof,0.3184347446,train_oof,0.8701784686,False
11042,0,0.3490459659,train_oof,0.2238769196,train_oof,0.6171560161,False
11043,0,0.6121226465,train_oof,0.2500899638,train_oof,0.9433889848,True
11044,0,0.004227527728,train_oof,0.008922869765,train_oof,0.01583189407,False
11045,0,0.1952572765,test_holdout,0.551951195,test_holdout,0.3733448474,False
11046,0,0.7614747279,train_oof,0.5005271855,train_oof,0.9940510459,True
11047,0,0.3382862017,test_holdout,0.2585975483,test_holdout,0.5988293993,False
11048,0,0.1065866374,train_oof,0.09661422515,train_oof,0.2401650355,False
11049,0,0.3987895809,train_oof,0.2180096949,train_oof,0.6972749952,False
11050,0,0.150204905,train_oof,0.07290102057,train_oof,0.3023412013,False
11051,0,0.1651143715,train_oof,0.1169613181,train_oof,0.3259451161,False
11052,0,0.1043226219,test_holdout,0.1016534152,test_holdout,0.2370946076,False
11053,0,0.6746535351,test_holdout,0.4699932236,test_holdout,0.9715985415,True
11054,0,0.3551464214,train_oof,0.133901509,train_oof,0.6266551526,False
11055,0,0.3348190877,train_oof,0.3052407173,train_oof,0.5928804452,False
11056,0,0.3386768818,train_oof,0.18443963,train_oof,0.5995970063,False
11057,0,0.6675256262,train_oof,0.5699508765,train_oof,0.9693916715,True
11058,0,0.2350924116,train_oof,0.1515421145,train_oof,0.433410094,False
11059,0,0.5348363392,test_holdout,0.6266648021,test_holdout,0.8845710996,False
11060,0,0.4535233815,train_oof,0.3519515376,train_oof,0.7832469775,False
11061,0,0.5527221534,train_oof,0.2729280467,train_oof,0.9005948954,True
11062,0,0.1342969265,train_oof,0.08558969069,train_oof,0.2789291883,False
11063,0,0.3555159111,train_oof,0.2012027204,train_oof,0.6274227595,False
11064,0,0.02320202667,test_holdout,0.02517656484,test_holdout,0.0868355402,False
11065,0,0.2987180734,train_oof,0.2380374763,train_oof,0.5375167914,False
11066,1,0.7143611438,test_holdout,0.8718705013,test_holdout,,False
11067,0,0.3139000558,train_oof,0.1694752617,train_oof,0.5600652466,False
11068,1,0.5219787385,test_holdout,0.805774581,test_holdout,,False
11069,0,0.1993774019,train_oof,0.148588747,train_oof,0.3796776051,False
11070,0,0.3199342247,train_oof,0.1906142402,train_oof,0.5691805795,False
11071,0,0.3800810716,train_oof,0.1881517685,train_oof,0.6692573402,False
11072,0,0.794483094,train_oof,0.5555628148,train_oof,0.9974093264,True
11073,0,0.3420077398,test_holdout,0.3348130788,test_holdout,0.6054500096,False
11074,0,0.1858831369,test_holdout,0.1620133061,test_holdout,0.3583765112,False
11075,0,0.3024707031,train_oof,0.1372594884,train_oof,0.543849549,False
11076,0,0.5150114769,train_oof,0.1493386019,train_oof,0.8642295145,False
11077,1,0.5988214089,train_oof,0.3322797045,train_oof,,False
11078,0,0.3001301154,train_oof,0.5658194906,train_oof,0.5397236615,False
11079,0,0.3467462485,train_oof,0.1738117605,train_oof,0.6137977356,False
11080,0,0.02051702469,train_oof,0.014601113,train_oof,0.0789675686,False
11081,0,0.02229766096,train_oof,0.01481270769,train_oof,0.08443676837,False
11082,0,0.1664350876,train_oof,0.1607018489,train_oof,0.3284398388,False
11083,0,0.05495990849,train_oof,0.05250670847,train_oof,0.1540971023,False
11084,1,0.5989093446,train_oof,0.8549783427,train_oof,,False
11085,0,0.1874765294,train_oof,0.1074869936,train_oof,0.3601995778,False
11086,0,0.5349904964,train_oof,0.2547983678,train_oof,0.8848589522,False
11087,0,0.2455042567,train_oof,0.2101693135,train_oof,0.4498176933,False
11088,0,0.8162997366,test_holdout,0.8362446597,test_holdout,0.9989445404,True
11089,1,0.5588640041,train_oof,0.7639046827,train_oof,,False
11090,0,0.3645702984,train_oof,0.2609623654,train_oof,0.6427748993,False
11091,0,0.1991482657,train_oof,0.2053295122,train_oof,0.3791978507,False
11092,0,0.1808565099,train_oof,0.141827207,train_oof,0.3507963922,False
11093,0,0.3235123585,train_oof,0.1125562026,train_oof,0.5767606985,False
11094,0,0.4367389225,train_oof,0.2348664769,train_oof,0.7598349645,False
11095,1,0.7336367291,train_oof,0.4756292936,train_oof,,False
11096,0,0.288256483,test_holdout,0.2045017471,test_holdout,0.5210132412,False
11097,0,0.6764913367,train_oof,0.5197638486,train_oof,0.9721742468,True
11098,1,0.7000521946,train_oof,0.8662431504,train_oof,,False
11099,0,0.573203471,train_oof,0.3281194096,train_oof,0.9159470351,True
11100,0,0.7812360467,train_oof,0.4540741223,train_oof,0.9958741125,True
